2025-12-07 17:56:56,"samtools sort -@ 32 -o 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR3884690/SRR3884690_Eggplant_V4.1_transcripts.function_trimmed_mapped_sorted.bam 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR3884690/SRR3884690_Eggplant_V4.1_transcripts.function_trimmed_mapped.sam",21.55,771,9346148,148.97,17.31,8948.28,1794.44,0
2025-12-07 18:00:23,"samtools sort -@ 32 -o 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR3884689/SRR3884689_Eggplant_V4.1_transcripts.function_trimmed_mapped_sorted.bam 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR3884689/SRR3884689_Eggplant_V4.1_transcripts.function_trimmed_mapped.sam",19.45,814,9951052,144.23,14.18,9356.75,1217.08,0
2025-12-07 18:04:12,"samtools sort -@ 32 -o 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR3884684/SRR3884684_Eggplant_V4.1_transcripts.function_trimmed_mapped_sorted.bam 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR3884684/SRR3884684_Eggplant_V4.1_transcripts.function_trimmed_mapped.sam",21.56,828,10614836,163.05,15.65,10174.82,1941.66,0
2025-12-07 18:08:27,"samtools sort -@ 32 -o 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR3884686/SRR3884686_Eggplant_V4.1_transcripts.function_trimmed_mapped_sorted.bam 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR3884686/SRR3884686_Eggplant_V4.1_transcripts.function_trimmed_mapped.sam",27.99,770,12273784,197.62,18.19,11736.96,2244.89,0
2025-12-07 18:11:41,"samtools sort -@ 32 -o 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR3884687/SRR3884687_Eggplant_V4.1_transcripts.function_trimmed_mapped_sorted.bam 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR3884687/SRR3884687_Eggplant_V4.1_transcripts.function_trimmed_mapped.sam",18.12,795,8221280,130.55,13.67,7756.28,1539.03,0
2025-12-07 18:15:35,"samtools sort -@ 32 -o 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR3884597/SRR3884597_Eggplant_V4.1_transcripts.function_trimmed_mapped_sorted.bam 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR3884597/SRR3884597_Eggplant_V4.1_transcripts.function_trimmed_mapped.sam",26.48,792,12119192,189.65,20.20,11407.88,2298.12,0
2025-12-07 18:19:02,"samtools sort -@ 32 -o 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR3884679/SRR3884679_Eggplant_V4.1_transcripts.function_trimmed_mapped_sorted.bam 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR3884679/SRR3884679_Eggplant_V4.1_transcripts.function_trimmed_mapped.sam",25.2,631,8609888,138.29,20.87,8195.23,1622.17,0
2025-12-07 18:24:31,"samtools sort -@ 32 -o 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR3884608/SRR3884608_Eggplant_V4.1_transcripts.function_trimmed_mapped_sorted.bam 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR3884608/SRR3884608_Eggplant_V4.1_transcripts.function_trimmed_mapped.sam",49.48,628,16461928,269.67,41.43,15812.01,3162.50,0
2025-12-07 18:29:54,"samtools sort -@ 32 -o 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR3884620/SRR3884620_Eggplant_V4.1_transcripts.function_trimmed_mapped_sorted.bam 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR3884620/SRR3884620_Eggplant_V4.1_transcripts.function_trimmed_mapped.sam",37.37,640,12534512,205.88,33.59,12086.32,2383.26,0
2025-12-07 18:35:09,"samtools sort -@ 32 -o 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR3884631/SRR3884631_Eggplant_V4.1_transcripts.function_trimmed_mapped_sorted.bam 4_POST_PROCESSING/4b_Method_2_HISAT2_De_Novo/4_HISAT2_WD/Eggplant_V4.1_transcripts.function/SRR3884631/SRR3884631_Eggplant_V4.1_transcripts.function_trimmed_mapped.sam",39.92,634,13893728,227.21,26.11,13164.01,2695.91,0
